,client_id,variation
33569,1160897,Test
33570,6704467,Test
33571,311471,Control
33572,4734679,Control
33573,4016595,Control
33574,5770623,Test
33575,829637,Control
33576,4559617,Control
33577,9144198,Control
33578,5901024,Test
33579,6140290,Control
33580,9356541,Control
33581,8084953,Test
33582,2272896,Test
33583,5115704,Control
33584,1506608,Test
33585,28371,Test
33586,5864436,Test
33587,670774,Control
33588,3903837,Test
33589,8204676,Control
33590,9480602,Test
33591,9594106,Control
33592,1555759,Control
33593,7049416,Test
33594,1170899,Test
33595,9216606,Control
33596,9396886,Control
33597,7657953,Control
33598,5545127,Test
33599,5448013,Test
33600,8180878,Control
33601,8923342,Test
33602,8534176,Test
33603,1026701,Test
33604,2584734,Control
33605,9643987,Test
33606,8378262,Control
33607,2562836,Test
33608,5686484,Test
33609,3699907,Test
33610,3832110,Control
33611,6495151,Test
33612,7794321,Test
33613,4643285,Test
33614,5474787,Control
33615,4490726,Test
33616,4218167,Test
33617,5828745,Control
33618,3782540,Test
33619,7998129,Test
33620,6157587,Control
33621,2066822,Test
33622,6507094,Test
33623,3088189,Control
33624,2852158,Test
33625,4921506,Test
33626,351479,Test
33627,5627816,Control
33628,74169,Control
33629,866794,Test
33630,3143881,Control
33631,5090620,Control
33632,6027818,Test
33633,3072276,Test
33634,5884318,Test
33635,2435547,Test
33636,8536644,Control
33637,7295110,Control
33638,8625604,Test
33639,5348730,Control
33640,4563042,Control
33641,8499181,Test
33642,3239760,Test
33643,5832682,Test
33644,9436768,Control
33645,1221736,Control
33646,6206135,Control
33647,7838259,Control
33648,3343352,Control
33649,354699,Control
33650,857272,Control
33651,6602327,Control
33652,8280528,Test
33653,5364830,Test
33654,7163025,Test
33655,1229841,Test
33656,6843914,Test
33657,1768907,Control
33658,1869478,Control
33659,1200760,Control
33660,3303323,Control
33661,4593779,Test
33662,4417464,Test
33663,2920915,Control
33664,6817705,Test
33665,3845120,Control
33666,1328700,Control
33667,741912,Test
33668,2606880,Test
33669,789856,Test
33670,8403024,Test
33671,4638554,Test
33672,791883,Test
33673,2416203,Test
33674,5016037,Control
33675,4479297,Test
33676,8261410,Test
33677,4043355,Control
33678,5224734,Test
33679,957541,Test
33680,2217126,Control
33681,3222316,Control
33682,8898175,Control
33683,1498252,Test
33684,6640268,Control
33685,5109271,Control
33686,4605001,Test
33687,6759025,Control
33688,6097580,Test
33689,8642464,Test
33690,367642,Control
33691,9968024,Control
33692,1454674,Control
33693,4955646,Control
33694,4102668,Test
33695,5073169,Control
33696,7428411,Test
33697,3866816,Test
33698,3672044,Test
33699,1964381,Control
33700,4633166,Control
33701,7197684,Control
33702,5122706,Control
33703,3682990,Control
33704,2055802,Test
33705,8387642,Control
33706,4680935,Control
33707,4679194,Control
33708,9198537,Test
33709,8104971,Test
33710,2747345,Test
33711,5950365,Control
33712,8596298,Test
33713,2735984,Control
33714,5677735,Control
33715,8219853,Control
33716,5999097,Test
33717,8832215,Test
33718,4618075,Test
33719,6613758,Test
33720,5471159,Test
33721,5620645,Test
33722,4631863,Test
33723,487726,Control
33724,1910622,Test
33725,1607409,Test
33726,6578081,Control
33727,8534599,Test
33728,1240365,Control
33729,1667324,Control
33730,2432176,Test
33731,4183213,Control
33732,1832948,Test
33733,5673171,Test
33734,175752,Test
33735,8139936,Test
33736,8622625,Test
33737,4891184,Test
33738,9919053,Test
33739,2339126,Control
33740,7066428,Control
33741,7738708,Test
33742,3891789,Control
33743,2346012,Control
33744,4952395,Test
33745,1032410,Test
33746,8313638,Test
33747,7454759,Test
33748,3542101,Control
33749,2876251,Control
33750,4312267,Control
33751,516417,Test
33752,9419222,Test
33753,1230484,Control
33754,6437297,Test
33755,4796449,Test
33756,4140751,Test
33757,7276372,Test
33758,2663355,Test
33759,1332399,Test
33760,353828,Test
33761,8565287,Control
33762,2636116,Test
33763,3329557,Test
33764,8544599,Control
33765,870195,Test
33766,3860550,Test
33767,6266738,Test
33768,4933181,Test
33769,2878171,Test
33770,652523,Control
33771,5541027,Test
33772,2907522,Test
33773,9587814,Control
33774,323753,Test
33775,9247401,Control
33776,9660731,Control
33777,4927505,Control
33778,3320860,Test
33779,3544620,Control
33780,2978653,Control
33781,1525205,Test
33782,9791537,Control
33783,954023,Control
33784,9099131,Test
33785,7670796,Control
33786,7016459,Control
33787,7121456,Test
33788,9297832,Control
33789,4400466,Control
33790,8221193,Test
33791,2243361,Control
33792,6734943,Test
33793,2054834,Test
33794,5640300,Control
33795,4986151,Control
33796,8968672,Test
33797,5645261,Test
33798,3106914,Control
33799,7026959,Test
33800,3209152,Control
33801,8380519,Control
33802,8893835,Control
33803,3648568,Control
33804,862722,Test
33805,1979389,Control
33806,1096215,Test
33807,558676,Test
33808,2050426,Control
33809,652877,Control
33810,6209448,Control
33811,5262815,Control
33812,1557369,Test
33813,8921961,Control
33814,9784340,Test
33815,2568838,Test
33816,716233,Control
33817,6839535,Test
33818,5175305,Test
33819,1668721,Control
33820,5675392,Test
33821,50090,Test
33822,4842960,Control
33823,9054250,Control
33824,563572,Test
33825,2124636,Control
33826,110212,Test
33827,3082671,Test
33828,9401788,Test
33829,6445823,Control
33830,2955394,Test
33831,8877173,Test
33832,3931309,Control
33833,3721103,Control
33834,8451346,Control
33835,7182425,Test
33836,8195239,Test
33837,4054841,Test
33838,3085751,Test
33839,70863,Test
33840,6582144,Control
33841,3541284,Test
33842,383373,Test
33843,4825591,Control
33844,3522501,Test
33845,8472231,Control
33846,6160780,Test
33847,3247829,Test
33848,9921452,Test
33849,1754413,Control
33850,5866797,Control
33851,1951290,Control
33852,5884125,Control
33853,9128868,Control
33854,7266650,Test
33855,7412950,Control
33856,643544,Test
33857,1779333,Test
33858,4761102,Control
33859,4631757,Control
33860,4430112,Test
33861,5044143,Control
33862,5692027,Test
33863,6037376,Control
33864,2170303,Test
33865,8669103,Test
33866,3209959,Test
33867,7999087,Control
33868,1000536,Control
33869,8981160,Test
33870,371892,Control
33871,7572090,Test
33872,2352957,Test
33873,6925186,Control
33874,6197214,Control
33875,9016240,Control
33876,748334,Test
33877,9697912,Test
33878,6601486,Test
33879,4884909,Test
33880,116248,Test
33881,3382771,Test
33882,3024744,Control
33883,2957678,Control
33884,7369357,Control
33885,8036648,Control
33886,2002150,Test
33887,5282553,Control
33888,8561891,Control
33889,3179109,Test
33890,6611713,Control
33891,2781011,Control
33892,1923033,Test
33893,7151779,Test
33894,4573220,Control
33895,2482751,Test
33896,7060854,Test
33897,1305393,Control
33898,8231470,Control
33899,4642256,Test
33900,3008682,Test
33901,4458355,Test
33902,3365362,Control
33903,3861475,Control
33904,766317,Test
33905,8729678,Test
33906,4188694,Test
33907,825826,Test
33908,9290245,Control
33909,4652102,Test
33910,1187270,Control
33911,8803535,Test
33912,9438507,Control
33913,5709653,Test
33914,309979,Control
33915,2762360,Control
33916,8505078,Test
33917,9754899,Control
33918,3916407,Control
33919,9008137,Control
33920,221775,Control
33921,5021955,Control
33922,9595203,Test
33923,7884207,Test
33924,2809906,Test
33925,1172623,Test
33926,5368842,Test
33927,9683640,Test
33928,8646247,Test
33929,1613086,Test
33930,3353459,Test
33931,8280306,Test
33932,2224720,Control
33933,5755687,Test
33934,6022010,Control
33935,6504262,Test
33936,8655053,Test
33937,9141212,Control
33938,8634059,Test
33939,1244241,Test
33940,3500596,Test
33941,7826781,Test
33942,5328130,Test
33943,7016024,Control
33944,7026657,Test
33945,2541576,Control
33946,2527174,Control
33947,8276895,Test
33948,9307092,Control
33949,5908749,Test
33950,8841129,Test
33951,9119414,Test
33952,4475466,Test
33953,7867273,Control
33954,5951929,Test
33955,6693627,Test
33956,4165370,Control
33957,8266748,Test
33958,7821417,Test
33959,6922509,Control
33960,2616722,Control
33961,4418568,Control
33962,8137173,Test
33963,8171532,Test
33964,2706190,Control
33965,8457927,Test
33966,3703821,Test
33967,6977934,Control
33968,669361,Control
33969,8529806,Test
33970,9349677,Control
33971,8674375,Control
33972,3103372,Test
33973,7185585,Control
33974,4499602,Control
33975,2454994,Control
33976,9939021,Test
33977,9268677,Control
33978,3628998,Test
33979,4758202,Control
33980,6878594,Control
33981,2947364,Test
33982,5694801,Control
33983,3028826,Control
33984,4772828,Test
33985,7977441,Test
33986,2318634,Control
33987,7355737,Test
33988,8698453,Control
33989,6143809,Test
33990,4931957,Control
33991,9170417,Test
33992,387835,Control
33993,971149,Control
33994,5293887,Control
33995,5840762,Test
33996,7646760,Test
33997,319648,Test
33998,1250258,Control
33999,328050,Control
34000,5902515,Test
34001,8926523,Test
34002,487255,Control
34003,2835561,Control
34004,3291484,Control
34005,3949712,Test
34006,5910645,Control
34007,4388792,Test
34008,3939374,Control
34009,5463364,Test
34010,1100947,Test
34011,7619764,Test
34012,1485199,Test
34013,5778964,Control
34014,3081216,Control
34015,6365541,Test
34016,9188174,Test
34017,6400977,Control
34018,2946292,Control
34019,2715671,Test
34020,394311,Test
34021,6821756,Test
34022,875915,Control
34023,3536676,Control
34024,8240028,Control
34025,6537374,Control
34026,7651685,Control
34027,8170143,Control
34028,6437158,Test
34029,4055654,Control
34030,36986,Test
34031,4431741,Test
34032,8204634,Control
34033,9135444,Test
34034,2221633,Test
34035,8982660,Control
34036,3280021,Test
34037,7090055,Control
34038,8188503,Control
34039,568717,Control
34040,5635878,Control
34041,208237,Control
34042,4850992,Test
34043,7057699,Control
34044,2971636,Control
34045,989483,Control
34046,2994114,Test
34047,623339,Control
34048,2699963,Test
34049,3069269,Test
34050,5081750,Test
34051,2336764,Control
34052,779389,Control
34053,8471730,Control
34054,5995219,Test
34055,8181298,Test
34056,6673476,Test
34057,5341425,Test
34058,3008006,Test
34059,1107791,Test
34060,2681090,Control
34061,1827310,Test
34062,2791463,Control
34063,718785,Test
34064,4044837,Test
34065,8643954,Control
34066,9534102,Test
34067,5871387,Control
34068,6507655,Test
34069,9222307,Test
34070,6208259,Control
34071,6846912,Test
34072,1613840,Control
34073,9172302,Test
34074,751354,Control
34075,7942731,Test
34076,3784584,Test
34077,2271365,Test
34078,9856081,Control
34079,5429671,Test
34080,4802108,Control
34081,817407,Test
34082,2441408,Control
34083,514667,Test
34084,5579616,Control
34085,8496269,Test
34086,3646922,Test
34087,8056064,Control
34088,4053116,Test
34089,7419363,Test
34090,9042475,Control
34091,3190981,Test
34092,627897,Control
34093,5131664,Control
34094,9267176,Test
34095,3308760,Test
34096,8803272,Test
34097,1927754,Control
34098,6316179,Control
34099,8617715,Control
34100,8810033,Control
34101,3109423,Test
34102,6858922,Test
34103,1382803,Test
34104,7523598,Test
34105,546337,Control
34106,5920002,Control
34107,4510805,Test
34108,9092998,Test
34109,4370933,Control
34110,7128070,Control
34111,1213963,Control
34112,9354262,Test
34113,5019189,Test
34114,2728663,Test
34115,7542559,Control
34116,8849407,Control
34117,3679635,Test
34118,4296422,Test
34119,2367184,Control
34120,453657,Control
34121,1828457,Control
34122,6404024,Test
34123,7175764,Control
34124,3056475,Control
34125,9402013,Control
34126,5254323,Control
34127,9598389,Test
34128,9942183,Test
34129,1048065,Test
34130,3572,Test
34131,3469559,Control
34132,9341371,Test
34133,284648,Test
34134,9642091,Test
34135,8382404,Control
34136,9571509,Test
34137,1539303,Control
34138,5265495,Control
34139,522508,Control
34140,7713728,Test
34141,1081002,Test
34142,3308752,Test
34143,4066207,Test
34144,7310017,Control
34145,7517429,Control
34146,4414915,Test
34147,3440836,Test
34148,1595814,Control
34149,7256737,Test
34150,4606073,Control
34151,3358285,Test
34152,9031268,Control
34153,8684871,Control
34154,6410394,Test
34155,9590196,Control
34156,6068217,Control
34157,3337540,Test
34158,10344,Control
34159,2716041,Control
34160,585261,Test
34161,7277362,Control
34162,2637557,Test
34163,8604495,Test
34164,9020075,Control
34165,5455344,Control
34166,5712699,Test
34167,651865,Test
34168,9861045,Test
34169,879034,Test
34170,6763636,Control
34171,7517398,Test
34172,7216350,Test
34173,5050024,Test
34174,8478735,Control
34175,6306129,Test
34176,3728210,Control
34177,7266655,Test
34178,5156742,Control
34179,4792556,Control
34180,644138,Test
34181,7874244,Test
34182,9570744,Test
34183,4538983,Control
34184,2184455,Control
34185,1840230,Control
34186,5000579,Control
34187,861269,Control
34188,5877742,Test
34189,4329795,Test
34190,8867782,Control
34191,2805312,Test
34192,6975227,Test
34193,8617682,Test
34194,4859942,Test
34195,1435852,Test
34196,4376089,Test
34197,381793,Test
34198,1088644,Test
34199,5726845,Control
34200,8196637,Test
34201,4367792,Test
34202,517547,Test
34203,9121085,Test
34204,6440180,Control
34205,5453206,Test
34206,6664576,Test
34207,4789825,Test
34208,4243487,Test
34209,6616843,Control
34210,3866514,Control
34211,2363701,Control
34212,9680717,Test
34213,4633944,Test
34214,2714618,Test
34215,3513771,Test
34216,6795104,Test
34217,7507111,Control
34218,4205704,Test
34219,5134688,Control
34220,3429875,Test
34221,8158599,Test
34222,9051453,Control
34223,4270083,Control
34224,779606,Test
34225,9282291,Control
34226,1440446,Control
34227,4614986,Test
34228,5064689,Test
34229,9217020,Test
34230,1787889,Control
34231,403921,Control
34232,6059517,Test
34233,5705673,Control
34234,7533784,Control
34235,4716105,Test
34236,531705,Control
34237,1708880,Control
34238,2262841,Test
34239,6644477,Test
34240,7700346,Control
34241,3143682,Control
34242,3764816,Control
34243,4564481,Test
34244,1220970,Control
34245,5215554,Control
34246,6110745,Control
34247,8969692,Test
34248,9739798,Test
34249,7592187,Control
34250,3815343,Control
34251,3974337,Control
34252,9036113,Test
34253,6838654,Control
34254,88986,Test
34255,2665162,Control
34256,8057419,Test
34257,3478279,Control
34258,3496200,Test
34259,8081823,Control
34260,5400744,Test
34261,78720,Test
34262,6171731,Test
34263,5857627,Test
34264,9981755,Control
34265,1760751,Control
34266,6299914,Control
34267,1988246,Test
34268,7845652,Control
34269,2507080,Control
34270,6167637,Test
34271,2656602,Control
34272,3060305,Control
34273,6411839,Test
34274,3538787,Test
34275,3369335,Control
34276,266635,Control
34277,7270244,Test
34278,9653804,Control
34279,1957382,Test
34280,4644071,Test
34281,9821995,Test
34282,1186859,Control
34283,5419280,Control
34284,5291781,Test
34285,7855274,Test
34286,7415005,Test
34287,4929178,Test
34288,5202580,Test
34289,2734496,Test
34290,1165994,Control
34291,5664157,Control
34292,4787433,Control
34293,7847756,Test
34294,341409,Test
34295,3384770,Test
34296,5172671,Control
34297,9466538,Test
34298,3598548,Control
34299,9218641,Test
34300,1180831,Control
34301,8047921,Test
34302,8563144,Test
34303,9404528,Test
34304,4328457,Test
34305,9477332,Test
34306,8122546,Test
34307,1435416,Control
34308,7175556,Test
34309,5936153,Test
34310,5758755,Control
34311,9163109,Test
34312,7075126,Test
34313,5607313,Control
34314,2216651,Control
34315,5576358,Test
34316,7627744,Test
34317,8962405,Test
34318,1671845,Control
34319,4863721,Control
34320,3423318,Control
34321,3855350,Test
34322,347328,Control
34323,7660275,Test
34324,7895911,Control
34325,7918485,Test
34326,5348276,Test
34327,491779,Control
34328,8518367,Test
34329,2293275,Control
34330,3182757,Control
34331,3929153,Test
34332,8312460,Test
34333,587753,Control
34334,3140144,Control
34335,2957681,Control
34336,1424270,Test
34337,3923295,Test
34338,9189428,Control
34339,9516553,Test
34340,6451141,Test
34341,52456,Control
34342,3702725,Test
34343,1306313,Test
34344,8302113,Test
34345,9268374,Test
34346,1142314,Control
34347,2753318,Test
34348,26286,Control
34349,6230140,Control
34350,8881992,Test
34351,7145113,Test
34352,6309838,Test
34353,2254891,Control
34354,8955406,Control
34355,3392515,Test
34356,5324504,Test
34357,8462796,Test
34358,4500339,Control
34359,4876285,Control
34360,2681013,Test
34361,5602866,Control
34362,7085748,Test
34363,9689015,Control
34364,4782288,Control
34365,6802160,Control
34366,8678481,Control
34367,7017459,Control
34368,8741847,Test
34369,3069289,Test
34370,6495904,Test
34371,2012963,Test
34372,4251627,Control
34373,480792,Control
34374,166289,Control
34375,552649,Control
